Ingrediente Buscado;Produto Encontrado;Preço (R$);Unidade;Mercado;Link;Data da Coleta
"creme de leite";"Creme Dental Oral B 70g 3d White Leve 3 Pague 2";19,39;70g;Spani Atacadista;https://www.spanionline.com.br/produto/6211/creme-dental-oral-b-70g-3d-white-leve-3-pague-2;2026-03-22 23:31:11
"creme de leite";"Creme Condicionador para Pentear Elseve Cicatri Renov 50ml";19,90;50ml;Atacadão;https://www.atacadao.com.br/creme-condicionador-para-pentear-elseve-cicatri-renov-frasco-com-50ml-84102-26863/p;2026-03-22 23:31:11
"creme de leite";"Creme Facial De Aveia Davene 50g Hipoalergênico";21,49;50g;Spani Atacadista;https://www.spanionline.com.br/produto/6235/creme-facial-de-aveia-davene-50g-hipoalergenico;2026-03-22 23:31:11
"creme de leite";"Loção Desodorante Hidratante Nivea Beleza Radiante 400ml";21,50;400ml;Atacadão;https://www.atacadao.com.br/;2026-03-22 23:31:11
"creme de leite";"Creme para Pentear Elseve Cachos Sonhos 250ml";21,90;250ml;Atacadão;https://www.atacadao.com.br/creme-para-pentear-elseve-cachos-sonhos-frasco-com-250ml-77522-29462/p;2026-03-22 23:31:11
"creme de leite";"Creme de Leite Fazenda Bela Vista 500gcionar";25,90;500g;Tenda Atacado;https://www.tendaatacado.com.br/produto/creme-de-leite-fazenda-bela-vista-500g;2026-03-22 23:31:11
"creme de leite";"Creme de Leite Fazenda Bela Vista 500g";28,20;500g;Atacadão;https://www.atacadao.com.br/creme-de-leite-fazenda-bela-vista-67722-27241/p;2026-03-22 23:31:11
"creme de leite";"Hidratante Corporal Neutrogena Body Care Intensive Hidrata & Suaviza 400ml";29,90;400ml;Atacadão;https://www.atacadao.com.br/locao-hidratante-corporal-neutrogena-hidrata-e-suaviza-72449-99/p;2026-03-22 23:31:11
"creme de leite";"Creme Facial Nivea Nutritivo 100g";34,90;100g;Atacadão;https://www.atacadao.com.br/creme-facial-nivea-nutritivo-77896-29136/p;2026-03-22 23:31:11
"creme de leite";"Creme De Cebola Qualimax 1,01kg";35,50;01kg;Spani Atacadista;https://www.spanionline.com.br/produto/8328/creme-de-cebola-qualimax-101kg;2026-03-22 23:31:11
"creme de leite";"Creme De Avelã Nutella 650g";54,69;650g;Spani Atacadista;https://www.spanionline.com.br/produto/4580/creme-de-avela-nutella-650g;2026-03-22 23:31:11
"extrato de tomate";"Extrato de Tomate Bonare 140g";1,29;140g;Atacadão;https://www.atacadao.com.br/extrato-de-tomate-bonare-88218-6507/p;2026-03-22 23:31:11
"extrato de tomate";"Molho De Tomate Tarantella Tradicional 300g";1,65;300g;Spani Atacadista;https://www.spanionline.com.br/produto/12469/molho-de-tomate-tarantella-tradicional-300g;2026-03-22 23:31:11
"extrato de tomate";"Molho De Tomate Predilecta Tradicional 300g";1,89;300g;Spani Atacadista;https://www.spanionline.com.br/produto/12621/molho-de-tomate-predilecta-tradicional-300g;2026-03-22 23:31:11
"extrato de tomate";"Molho De Tomate Salsaretti Tradicional 300g Sachê";2,09;300g;Spani Atacadista;https://www.spanionline.com.br/produto/11146/molho-de-tomate-salsaretti-tradicional-300g-sache;2026-03-22 23:31:11
"extrato de tomate";"Molho De Tomate Quero 240g Sachê Tradicional";2,09;240g;Spani Atacadista;https://www.spanionline.com.br/produto/14154/molho-de-tomate-quero-240g-sache-tradicional;2026-03-22 23:31:11
"extrato de tomate";"Extrato de Tomate Fugini 190g";2,19;190g;Atacadão;https://www.atacadao.com.br/extrato-de-tomate-fugini-38401-6682/p;2026-03-22 23:31:11
"extrato de tomate";"Extrato de Tomate Bonare 300g";2,25;300g;Atacadão;https://www.atacadao.com.br/extrato-de-tomate-bonare-pouch-com-300g-80545-6534/p;2026-03-22 23:31:11
"extrato de tomate";"Molho De Tomate Tarantella Pizza 300g";2,39;300g;Spani Atacadista;https://www.spanionline.com.br/produto/12550/molho-de-tomate-tarantella-pizza-300g;2026-03-22 23:31:11
"extrato de tomate";"Molho De Tomate Tarantella Manjericão 300g";2,39;300g;Spani Atacadista;https://www.spanionline.com.br/produto/12551/molho-de-tomate-tarantella-manjericao-300g;2026-03-22 23:31:11
"extrato de tomate";"Molho De Tomate Tarantella Bolonhesa 300g";2,39;300g;Spani Atacadista;https://www.spanionline.com.br/produto/12552/molho-de-tomate-tarantella-bolonhesa-300g;2026-03-22 23:31:11
"extrato de tomate";"Extrato De Tomate Quero Tp 130g";2,49;130g;Spani Atacadista;https://www.spanionline.com.br/produto/1701/extrato-de-tomate-quero-tp-130g;2026-03-22 23:31:11
"extrato de tomate";"Extrato de Tomate Select 300gcionar";2,79;300g;Tenda Atacado;https://www.tendaatacado.com.br/produto/extrato-de-tomate-select-300g;2026-03-22 23:31:11
"extrato de tomate";"Extrato de Tomate Fugini 300g";2,79;300g;Atacadão;https://www.atacadao.com.br/extrato-de-tomate-fugini-75074-6692/p;2026-03-22 23:31:11
"extrato de tomate";"Molho De Tomate Quero 240g Sachê Á Bolonhesa";2,99;240g;Spani Atacadista;https://www.spanionline.com.br/produto/14157/molho-de-tomate-quero-240g-sache-a-bolonhesa;2026-03-22 23:31:11
"extrato de tomate";"Molho De Tomate Quero 240g Sachê Pizza Com Orégano";2,99;240g;Spani Atacadista;https://www.spanionline.com.br/produto/14155/molho-de-tomate-quero-240g-sache-pizza-com-oregano;2026-03-22 23:31:11
"extrato de tomate";"Molho De Tomate Quero 240g Sachê Manjericão";2,99;240g;Spani Atacadista;https://www.spanionline.com.br/produto/14156/molho-de-tomate-quero-240g-sache-manjericao;2026-03-22 23:31:11
"extrato de tomate";"Polpa De Tomate Predilecta 300g Sachê";3,29;300g;Spani Atacadista;https://www.spanionline.com.br/produto/11142/polpa-de-tomate-predilecta-300g-sache;2026-03-22 23:31:11
"extrato de tomate";"Molho De Tomate Hemmer 300g Tradicional Sachê";3,29;300g;Spani Atacadista;https://www.spanionline.com.br/produto/11148/molho-de-tomate-hemmer-300g-tradicional-sache;2026-03-22 23:31:11
"extrato de tomate";"Molho De Tomate Heinz 240g Sachê Tradicional";3,39;240g;Spani Atacadista;https://www.spanionline.com.br/produto/14153/molho-de-tomate-heinz-240g-sache-tradicional;2026-03-22 23:31:11
"extrato de tomate";"Extrato de Tomate Elefante 130g";3,90;130g;Atacadão;https://www.atacadao.com.br/extrato-de-tomate-elefante-lata-com-130g-30467-38163/p;2026-03-22 23:31:11
"extrato de tomate";"Extrato de Tomate Elefante 130gpartir de 4 unidadesregras";3,99;130g;Tenda Atacado;https://www.tendaatacado.com.br/produto/extrato-de-tomate-elefante-130g-223;2026-03-22 23:31:11
"extrato de tomate";"Extrato de Tomate Quero 300gpartir de 4 unidadesregras";4,19;300g;Tenda Atacado;https://www.tendaatacado.com.br/produto/extrato-de-tomate-quero-300g;2026-03-22 23:31:11
"extrato de tomate";"Extrato De Tomate Elefante Lata 130g";4,29;130g;Spani Atacadista;https://www.spanionline.com.br/produto/3370/extrato-de-tomate-elefante-lata-130g;2026-03-22 23:31:11
"extrato de tomate";"Extrato de Tomate Quero 320g";4,29;320g;Atacadão;https://www.atacadao.com.br/extrato-de-tomate-quero-tp-com-320g-8387-6798/p;2026-03-22 23:31:11
"extrato de tomate";"Molho De Tomate Pomarola Manjericão 300g Sache";4,39;300g;Spani Atacadista;https://www.spanionline.com.br/produto/2705/molho-de-tomate-pomarola-manjericao-300g-sache;2026-03-22 23:31:11
"extrato de tomate";"Molho De Tomate Pomarola Pizza 300g Sache";4,39;300g;Spani Atacadista;https://www.spanionline.com.br/produto/2707/molho-de-tomate-pomarola-pizza-300g-sache;2026-03-22 23:31:11
"extrato de tomate";"Extrato De Tomate Quero 320g";4,69;320g;Spani Atacadista;https://www.spanionline.com.br/produto/11151/extrato-de-tomate-quero-320g;2026-03-22 23:31:11
"extrato de tomate";"Sardinha Pescador 125g Molho Tomate";4,79;125g;Spani Atacadista;https://www.spanionline.com.br/produto/13579/sardinha-pescador-125g-molho-tomate;2026-03-22 23:31:11
"extrato de tomate";"Tomate Sweet Grape 180gr";4,99;180g;Spani Atacadista;https://www.spanionline.com.br/produto/12346/tomate-sweet-grape-180gr;2026-03-22 23:31:11
"extrato de tomate";"Sardinha Gomes Da Costa Tomate 125g";5,09;125g;Spani Atacadista;https://www.spanionline.com.br/produto/239/sardinha-gomes-da-costa-tomate-125g;2026-03-22 23:31:11
"extrato de tomate";"Sardinha Coqueiro Tomate 125g";5,19;125g;Spani Atacadista;https://www.spanionline.com.br/produto/235/sardinha-coqueiro-tomate-125g;2026-03-22 23:31:11
"extrato de tomate";"Extrato de Tomate Elefante 275gpartir de 4 unidadesregras Produto indisponível";5,25;275g;Tenda Atacado;https://www.tendaatacado.com.br/produto/extrato-de-tomate-elefante-275g;2026-03-22 23:31:11
"extrato de tomate";"Molho De Tomate Pomarola Bolonhesa 300g Sache";5,49;300g;Spani Atacadista;https://www.spanionline.com.br/produto/2704/molho-de-tomate-pomarola-bolonhesa-300g-sache;2026-03-22 23:31:11
"extrato de tomate";"Biscoito Salgado Club Social Mix de queijos multipack 141g";5,49;141g;Atacadão;https://www.atacadao.com.br/;2026-03-22 23:31:11
"extrato de tomate";"Biscoito Salgado Club Social Integral 144g";5,49;144g;Atacadão;https://www.atacadao.com.br/biscoito-salgado-club-social-integral-54634-24885/p;2026-03-22 23:31:11
"extrato de tomate";"Biscoito Salgado Club Social Bacon e Provolone 141g";5,49;141g;Atacadão;https://www.atacadao.com.br/biscoito-salgado-club-social-bacon-e-provolone-74951-24874/p;2026-03-22 23:31:11
"extrato de tomate";"Biscoito Salgado Club Social Original 144g";5,49;144g;Atacadão;https://www.atacadao.com.br/biscoito-salgado-club-social-original-54629-24900/p;2026-03-22 23:31:11
"extrato de tomate";"Biscoito Salgado Club Social Presunto 141g";5,49;141g;Atacadão;https://www.atacadao.com.br/biscoito-salgado-club-social-presunto-54631-24909/p;2026-03-22 23:31:11
"extrato de tomate";"Extrato de Tomate Elefante 275g";5,59;275g;Atacadão;https://www.atacadao.com.br/extrato-de-tomate-elefante-tp-com-275g-84470-6650/p;2026-03-22 23:31:11
"extrato de tomate";"Extrato de Tomate Só Tomate Elefante 300gcionar";6,00;300g;Tenda Atacado;https://www.tendaatacado.com.br/produto/ext-tom-elefante-so-tomate-pt-300g;2026-03-22 23:31:11
"extrato de tomate";"Extrato de Tomate com Cebola e Alho Elefante 300gcionar";6,00;300g;Tenda Atacado;https://www.tendaatacado.com.br/produto/ext-tom-cebola-e-alho-elefante-300g;2026-03-22 23:31:11
"extrato de tomate";"Extrato de Tomate Base para Strogonoff Sabores Elefante 300gcionar";6,00;300g;Tenda Atacado;https://www.tendaatacado.com.br/produto/extrato-de-tomate-base-para-strogonoff-sabores-elefante-300g;2026-03-22 23:31:11
"extrato de tomate";"Extrato de Tomate Base para Carne de Panela Sabores Elefante 300gcionar";6,00;300g;Tenda Atacado;https://www.tendaatacado.com.br/produto/extrato-de-tomate-base-para-carne-de-panela-sabores-elefante-300g;2026-03-22 23:31:11
"extrato de tomate";"Extrato de Tomate Elefante Pote 310gduto indisponível";6,00;310g;Tenda Atacado;https://www.tendaatacado.com.br/produto/ext-tom-elefante-pt-310g;2026-03-22 23:31:11
"extrato de tomate";"Molho De Tomate Pomarola 520g";6,09;520g;Spani Atacadista;https://www.spanionline.com.br/produto/2702/molho-de-tomate-pomarola-520g;2026-03-22 23:31:11
"extrato de tomate";"Polpa De Tomate Pomodoro 520g";6,29;520g;Spani Atacadista;https://www.spanionline.com.br/produto/218/polpa-de-tomate-pomodoro-520g;2026-03-22 23:31:11
"extrato de tomate";"Extrato de Tomate Concentrado Salsaretti 300gpartir de 4 unidadesregras";6,29;300g;Tenda Atacado;https://www.tendaatacado.com.br/produto/extratode-tomate-concentrado-salsaretti-300g;2026-03-22 23:31:11
"extrato de tomate";"Extrato de tomate Elefante pote 300gcionar";6,39;300g;Tenda Atacado;https://www.tendaatacado.com.br/produto/ext-tom-elefante-pt-300g;2026-03-22 23:31:11
"extrato de tomate";"Tomate Pelado Sacciali 400g";6,79;400g;Spani Atacadista;https://www.spanionline.com.br/produto/7958/tomate-pelado-sacciali-400g;2026-03-22 23:31:11
"extrato de tomate";"Tomate Kg";6,89;und;Spani Atacadista;https://www.spanionline.com.br/produto/12904/tomate-kg;2026-03-22 23:31:11
"extrato de tomate";"Extrato de Tomate Elefante Só Tomate 300g";6,99;300g;Atacadão;https://www.atacadao.com.br/extrato-de-tomate-elefante-so-tomate-pote-com-300g-83715-6629/p;2026-03-22 23:31:11
"extrato de tomate";"Extrato de Tomate Elefante 300g";6,99;300g;Atacadão;https://www.atacadao.com.br/extrato-de-tomate-elefante-pote-com-300g-83714-6602/p;2026-03-22 23:31:11
"extrato de tomate";"Extrato de Tomate Elefante Cebola e Alho 300g";6,99;300g;Atacadão;https://www.atacadao.com.br/extrato-de-tomate-elefante-cebola-e-alho-pote-com-300g-83713-6575/p;2026-03-22 23:31:11
"extrato de tomate";"Extrato De Tomate Elefante Só Tomate 300g";8,09;300g;Spani Atacadista;https://www.spanionline.com.br/produto/11190/extrato-de-tomate-elefante-so-tomate-300g;2026-03-22 23:31:11
"extrato de tomate";"Extrato De Tomate Elefante Pote Tp 300g";8,29;300g;Spani Atacadista;https://www.spanionline.com.br/produto/10825/extrato-de-tomate-elefante-pote-tp-300g;2026-03-22 23:31:11
"extrato de tomate";"Extrato De Tomate Elefante Cebola E Alho Lata 300g";8,99;300g;Spani Atacadista;https://www.spanionline.com.br/produto/10826/extrato-de-tomate-elefante-cebola-e-alho-lata-300g;2026-03-22 23:31:11
"extrato de tomate";"Tomate Italiano 600g";9,53;600g;Spani Atacadista;https://www.spanionline.com.br/produto/12855/tomate-italiano-600g;2026-03-22 23:31:11
"extrato de tomate";"Extrato de Tomate Quero Sachê 1,02Kgcionar";9,80;02kg;Tenda Atacado;https://www.tendaatacado.com.br/produto/ext-tom-quero-sch-1-02kg;2026-03-22 23:31:11
"extrato de tomate";"Biscoito Salg Club Social Integral Embalagem Econômica 288g";10,09;288g;Atacadão;https://www.atacadao.com.br/biscoito-salgado-club-social-integral-embalagem-economica-54636-24890/p;2026-03-22 23:31:11
"extrato de tomate";"Extrato de Tomate Quero TP 1,080kgcionar";10,30;080kg;Tenda Atacado;https://www.tendaatacado.com.br/produto/extrato-de-tomate-quero-tp-1-080kg-19692;2026-03-22 23:31:11
"extrato de tomate";"Extrato de Tomate Elefante 535gpartir de 4 unidadesregras";10,99;535g;Tenda Atacado;https://www.tendaatacado.com.br/produto/extrato-de-tomate-elefante-535g;2026-03-22 23:31:11
"extrato de tomate";"Extrato de Tomate Quero 1,02kg";11,49;02kg;Atacadão;https://www.atacadao.com.br/extrato-de-tomate-quero-pouch-com-1-02kg-30822-6778/p;2026-03-22 23:31:11
"extrato de tomate";"Molho De Tomate Especial Sacciali Vidro 530g";11,59;530g;Spani Atacadista;https://www.spanionline.com.br/produto/10282/molho-de-tomate-especial-sacciali-vidro-530g;2026-03-22 23:31:11
"extrato de tomate";"Molho de Tomate Refogado Stella D'Oro 1,7Kgcionar";11,70;7kg;Tenda Atacado;https://www.tendaatacado.com.br/produto/molho-de-tomate-refogado-stella-d-oro-1-7kg;2026-03-22 23:31:11
"extrato de tomate";"Extrato de Tomate Gourmet Bonare 1,02kg";11,90;02kg;Atacadão;https://www.atacadao.com.br/extrato-de-tomate-gourmet-bonare-91219-40881/p;2026-03-22 23:31:11
"extrato de tomate";"Extrato De Tomate Elefante Tp 535g";12,69;535g;Spani Atacadista;https://www.spanionline.com.br/produto/10824/extrato-de-tomate-elefante-tp-535g;2026-03-22 23:31:11
"extrato de tomate";"Molho De Tomate Refogado Predilecta 1.7kg Un";12,90;7kg;Spani Atacadista;https://www.spanionline.com.br/produto/9646/molho-de-tomate-refogado-predilecta-17kg-un;2026-03-22 23:31:11
"extrato de tomate";"Molho De Tomate Cepêra Tradicional 1.7kg";14,99;7kg;Spani Atacadista;https://www.spanionline.com.br/produto/5071/molho-de-tomate-cepera-tradicional-17kg;2026-03-22 23:31:11
"extrato de tomate";"Extrato de Tomate Elefante 850gcionar";15,40;850g;Tenda Atacado;https://www.tendaatacado.com.br/produto/extrato-de-tomate-elefante-850g-378;2026-03-22 23:31:11
"extrato de tomate";"Molho De Tomate Cepêra Pizza 1.7kg";16,19;7kg;Spani Atacadista;https://www.spanionline.com.br/produto/5070/molho-de-tomate-cepera-pizza-17kg;2026-03-22 23:31:11
"extrato de tomate";"Extrato De Tomate Predilecta 1.7kg";17,19;7kg;Spani Atacadista;https://www.spanionline.com.br/produto/2523/extrato-de-tomate-predilecta-17kg;2026-03-22 23:31:11
"extrato de tomate";"Extrato de Tomate Elefante 1,04Kgcionar";19,80;04kg;Tenda Atacado;https://www.tendaatacado.com.br/produto/extrato-de-tomate-elefante-1-04kg;2026-03-22 23:31:11
"extrato de tomate";"Extrato de Tomate Elefante 1,04kg";19,98;04kg;Atacadão;https://www.atacadao.com.br/extrato-de-tomate-elefante-tp-com-1-04kg-84469-6638/p;2026-03-22 23:31:11
"extrato de tomate";"Extrato de Tomate Elefante 1,7kg";28,48;7kg;Atacadão;https://www.atacadao.com.br/extrato-de-tomate-elefante-98036-48010/p;2026-03-22 23:31:11
"extrato de tomate";"Extrato de Tomate Elefante 1,7kgcionar";28,99;7kg;Tenda Atacado;https://www.tendaatacado.com.br/produto/extrato-de-tomate-elefante-1-7kg;2026-03-22 23:31:11
"extrato de tomate";"Tomate Seco 100g";81,10;100g;Spani Atacadista;https://www.spanionline.com.br/produto/5884/tomate-seco-100g;2026-03-22 23:31:11
"feijão";"Tempero Sachê Kisabor 40g, Feijão";2,49;40g;Spani Atacadista;https://www.spanionline.com.br/produto/13112/tempero-sache-kisabor-40g-feijao;2026-03-22 23:31:11
"feijão";"Feijão Carioca Bonare 280g";3,19;280g;Atacadão;https://www.atacadao.com.br/feijao-carioca-bonare-91224-40886/p;2026-03-22 23:31:11
"feijão";"Feijão Preto Bonare 280g";3,19;280g;Atacadão;https://www.atacadao.com.br/feijao-preto-bonare-91226-40888/p;2026-03-22 23:31:11
"feijão";"Feijão Fradinho Campo Belo Tipo 1 500g";4,39;500g;Atacadão;https://www.atacadao.com.br/feijao-fradinho-campo-belo-tipo-1-pacote-com-500g-43864-10322/p;2026-03-22 23:31:11
"feijão";"Feijão Fantástico Preto T1 1kgpartir de 3 unidadesregras";4,59;1kg;Tenda Atacado;https://www.tendaatacado.com.br/produto/feijao-fantastico-preto-t1-1kg-2054;2026-03-22 23:31:11
"feijão";"Feijão Preto Tipo 1 Tarumã 1 Kgpartir de 3 unidadesregras";5,29;1 kg;Tenda Atacado;https://www.tendaatacado.com.br/produto/feijao-preto-tipo-1-taruma-1kg;2026-03-22 23:31:11
"feijão";"Feijão Carioca Namorado Tipo 1 1kg";5,29;1kg;Atacadão;https://www.atacadao.com.br/feijao-carioca-namorado-tipo-1-58544-9978/p;2026-03-22 23:31:11
"feijão";"Feijão Carioca Kicaldo Orgânico - Tipo 1 500g";5,49;500g;Atacadão;https://www.atacadao.com.br/feijao-carioca-kicfeijao-carioca-kicaldo-organico---tipo-1-pacote-com-500g-78461-9931/p;2026-03-22 23:31:11
"feijão";"Feijão Preto Camil 1kgcionar";5,55;1kg;Tenda Atacado;https://www.tendaatacado.com.br/produto/feijao-preto-camil-1kg-546;2026-03-22 23:31:11
"feijão";"Feijão Preto Sabor Máximo Tipo 1 1kg";5,69;1kg;Atacadão;https://www.atacadao.com.br/feijao-preto-sabor-maximo-tipo-1-25435-10769/p;2026-03-22 23:31:11
"feijão";"Feijão Nene 1kg Tipo 1 Fradinho";5,79;1kg;Spani Atacadista;https://www.spanionline.com.br/produto/8302/feijao-nene-1kg-tipo-1-fradinho;2026-03-22 23:31:11
"feijão";"Feijão Preto Tipo 1 Kicaldo 1kgcionar";5,89;1kg;Tenda Atacado;https://www.tendaatacado.com.br/produto/feijao-preto-tipo-1-kicaldo-1kg-610;2026-03-22 23:31:11
"feijão";"Feijão Preto Tipo 1 Maravilha 1kg";5,99;1kg;Spani Atacadista;https://www.spanionline.com.br/produto/812/feijao-preto-tipo-1-maravilha-1kg;2026-03-22 23:31:11
"feijão";"Feijão Preto Tipo 1 Saboroso 1kg";5,99;1kg;Spani Atacadista;https://www.spanionline.com.br/produto/815/feijao-preto-tipo-1-saboroso-1kg;2026-03-22 23:31:11
"feijão";"Feijão Carioca 5 Estrelas 1kgcionar";5,99;1kg;Tenda Atacado;https://www.tendaatacado.com.br/produto/feijao-carioca-5-estrelas-1kg-30378;2026-03-22 23:31:11
"feijão";"Feijão Preto Tipo 1 Fantástico 1kg";6,19;1kg;Spani Atacadista;https://www.spanionline.com.br/produto/811/feijao-preto-tipo-1-fantastico-1kg;2026-03-22 23:31:11
"feijão";"Feijão Carioca 5 Estrelas Tipo 1 1kg";6,50;1kg;Atacadão;https://www.atacadao.com.br/feijao-carioca-5-estrelas-tipo-1-pacote-com-1kg-67207-9663/p;2026-03-22 23:31:11
"feijão";"Feijão Carioca Pronto Camil 380gcionar";6,55;380g;Tenda Atacado;https://www.tendaatacado.com.br/produto/feijao-carioca-pronto-camil-380g;2026-03-22 23:31:11
"feijão";"Sopão Kisabor 150g Feijão Com Macarrão";6,59;150g;Spani Atacadista;https://www.spanionline.com.br/produto/13124/sopao-kisabor-150g-feijao-com-macarrao;2026-03-22 23:31:11
"feijão";"Feijão Fradinho Temperado e Cozido Camil 380gcionar";6,59;380g;Tenda Atacado;https://www.tendaatacado.com.br/produto/feijao-fradinho-temperado-e-cozido-camil-380g;2026-03-22 23:31:11
"feijão";"Feijão de Corda Campo Belo Tipo 1 500g";6,75;500g;Atacadão;https://www.atacadao.com.br/feijao-de-corda-campo-belo-tipo-1-pacote-com-500g-36568-10281/p;2026-03-22 23:31:11
"feijão";"Feijão Carioca da Casa 1kgcionar";6,79;1kg;Tenda Atacado;https://www.tendaatacado.com.br/produto/feijao-carioca-da-casa-1kg-608;2026-03-22 23:31:11
"feijão";"Feijão Carioca Da Casa Tipo 1 1kg";6,90;1kg;Atacadão;https://www.atacadao.com.br/feijao-carioca-da-casa-tipo-1-pacote-com-1kg-32749-9778/p;2026-03-22 23:31:11
"feijão";"Feijão Carioca Tipo 1 Maravilha 1kg";6,99;1kg;Spani Atacadista;https://www.spanionline.com.br/produto/803/feijao-carioca-tipo-1-maravilha-1kg;2026-03-22 23:31:11
"feijão";"Produto indisponível Sopão Kitano Sabores 196g Feijão";6,99;196g;Spani Atacadista;https://www.spanionline.com.br/produto/11109/sopao-kitano-sabores-196g-feijao;2026-03-22 23:31:11
"feijão";"Feijão Fradinho Kicaldo 1Kgcionar";6,99;1kg;Tenda Atacado;https://www.tendaatacado.com.br/produto/feijao-fradinho-kicaldo-1kg-13891;2026-03-22 23:31:11
"feijão";"Feijão Carioca Tucumã 1Kgcionar";6,99;1kg;Tenda Atacado;https://www.tendaatacado.com.br/produto/feijao-carioca-tucuma-1kg;2026-03-22 23:31:11
"feijão";"Feijão Carioca Tipo 1 Nenê 1kg";7,29;1kg;Spani Atacadista;https://www.spanionline.com.br/produto/804/feijao-carioca-tipo-1-nene-1kg;2026-03-22 23:31:11
"feijão";"Feijão Preto Camil 380g";7,49;380g;Atacadão;https://www.atacadao.com.br/feijao-preto-camil-36812-10510/p;2026-03-22 23:31:11
"feijão";"Feijão Carioca Taruma 1Kgcionar";7,55;1kg;Tenda Atacado;https://www.tendaatacado.com.br/produto/feijao-carioca-taruma-1kg;2026-03-22 23:31:11
"feijão";"Feijão Carioca Tipo 1 Fantástico 1kg";7,89;1kg;Spani Atacadista;https://www.spanionline.com.br/produto/801/feijao-carioca-tipo-1-fantastico-1kg;2026-03-22 23:31:11
"feijão";"Feijão Carioca Tipo 1 Camil 1kgcionar";8,19;1kg;Tenda Atacado;https://www.tendaatacado.com.br/produto/feijao-carioca-tipo-1-camil-1kg-481;2026-03-22 23:31:11
"feijão";"Feijão Carioca Camil Tipo 1 1kg";8,19;1kg;Atacadão;https://www.atacadao.com.br/feijao-carioca-camil-tipo-1-7382-9742/p;2026-03-22 23:31:11
"feijão";"Feijão Carioca Kicaldo Tipo 1 1kg";8,29;1kg;Atacadão;https://www.atacadao.com.br/;2026-03-22 23:31:11
"feijão";"Feijão Carioca Sabor Máximo Tipo 1 1kg";8,29;1kg;Atacadão;https://www.atacadao.com.br/feijao-carioca-sabor-maximo-tipo-1-5009-10104/p;2026-03-22 23:31:11
"feijão";"Feijão Carioca Empório São João Tipo 1 1kg";8,29;1kg;Atacadão;https://www.atacadao.com.br/feijao-carioca-emporio-sao-joao-tipo-1-59982-9832/p;2026-03-22 23:31:11
"feijão";"Feijão Rosinha Tipo 1 Camil 500gcionar";8,39;500g;Tenda Atacado;https://www.tendaatacado.com.br/produto/feijao-rosinha-tipo-1-camil-500g;2026-03-22 23:31:11
"feijão";"Feijão Carioca Tipo 1 Kicaldo 1kgpartir de 3 unidadesregras";8,39;1kg;Tenda Atacado;https://www.tendaatacado.com.br/produto/feijao-carioca-tipo-1-kicaldo-1kg-567;2026-03-22 23:31:11
"feijão";"Feijão Fradinho Kicaldo Tipo 1 1kg";8,50;1kg;Atacadão;https://www.atacadao.com.br/feijao-fradinho-kicaldo-tipo-1-19100-10357/p;2026-03-22 23:31:11
"feijão";"Feijão Corda Tipo 1 5 Estrelas 1Kgcionar";8,79;1kg;Tenda Atacado;https://www.tendaatacado.com.br/produto/feijao-corda-tipo-1-5-estrelas-1kg;2026-03-22 23:31:11
"feijão";"Feijão Carioca Broto Legal 1kgcionar";9,15;1kg;Tenda Atacado;https://www.tendaatacado.com.br/produto/feijao-carioca-broto-legal-1kg-929;2026-03-22 23:31:11
"feijão";"Feijão Carioca Pantera Tipo 1 1kg";9,19;1kg;Atacadão;https://www.atacadao.com.br/feijao-carioca-pantera-tipo-1-pacote-com-1kg-34798-10023/p;2026-03-22 23:31:11
"feijão";"Feijão Branco Tipo 1 Camil 500gcionar";9,90;500g;Tenda Atacado;https://www.tendaatacado.com.br/produto/feijao-branco-tipo-1-camil-500g;2026-03-22 23:31:11
"feijão";"Feijão Branco Da Terrinha Premium 500g";9,90;500g;Atacadão;https://www.atacadao.com.br/feijao-branco-da-terrinha-premium-5224-57301/p;2026-03-22 23:31:11
"feijão";"Feijão Branco Campo Belo Tipo 1 500g";10,09;500g;Atacadão;https://www.atacadao.com.br/feijao-branco-campo-belo-tipo-1-pacote-com-500g-36566-9601/p;2026-03-22 23:31:11
"feijão";"Feijão Branco Pacha 500g";11,49;500g;Spani Atacadista;https://www.spanionline.com.br/produto/1735/feijao-branco-pacha-500g;2026-03-22 23:31:11
"feijão";"Feijão Rajado Kicaldo 1Kgcionar";11,90;1kg;Tenda Atacado;https://www.tendaatacado.com.br/produto/feijao-rajado-kicaldo-1kg-31692;2026-03-22 23:31:11
"feijão";"Feijão Branco Kicaldo 1kgcionar";11,90;1kg;Tenda Atacado;https://www.tendaatacado.com.br/produto/feijao-branco-kicaldo-1kg-4422;2026-03-22 23:31:11
"feijão";"Feijão Vermelho Kicaldo 1kgcionar";11,90;1kg;Tenda Atacado;https://www.tendaatacado.com.br/produto/feijao-vermelho-kicaldo-1kg;2026-03-22 23:31:11
"feijão";"Feijão Kicaldo Vermelho 1kg";14,49;1kg;Atacadão;https://www.atacadao.com.br/feijao-kicaldo-vermelho-45294-10420/p;2026-03-22 23:31:11
"feijão";"Feijão Branco Camil Tipo 1 2kg";36,90;2kg;Atacadão;https://www.atacadao.com.br/feijao-branco-camil-tipo-1-pacote-com-2kg-12855-9591/p;2026-03-22 23:31:11
"ketchup";"Ketchup Campo Belo 200g";2,49;200g;Atacadão;https://www.atacadao.com.br/ketchup-campo-belo-70838-26242/p;2026-03-22 23:31:11
